Longitude,Latitude,month,year,Census.year,temp,site,long.scaled,long.center
-97.9575,35.5303,8,1988,1988,28.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,1988,1988,28.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,1988,1988,26.9,psu,1.645407545,3.738663357
-101.8833,33.5667,8,1988,1988,25.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,1988,1988,30.7,llela,0.648699869,1.473963357
-95.920129,29.920887,8,1988,1988,29.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,1988,1988,30.2,wf,-0.033343141,-0.075761643
-101.2,30.71,8,1989,1989,27.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,1989,1989,28.3,llano,-0.5866772,-1.333036643
-97.469,30.179,8,1989,1989,29.3,lostP,0.426622466,0.969363357
-95.551,30.7233,8,1989,1989,27.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,1989,1989,27.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,1989,1989,23.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,1989,1989,24.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,1989,1989,25.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,1989,1989,25,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,1989,1989,25.1,psu,1.645407545,3.738663357
-101.8833,33.5667,8,1989,1989,24.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,1989,1989,27.7,llela,0.648699869,1.473963357
-95.920129,29.920887,8,1989,1989,27.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,1989,1989,27.4,wf,-0.033343141,-0.075761643
-101.2,30.71,8,1990,1990,25.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,1990,1990,26.7,llano,-0.5866772,-1.333036643
-97.469,30.179,8,1990,1990,29.8,lostP,0.426622466,0.969363357
-95.551,30.7233,8,1990,1990,29,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,1990,1990,28.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,1990,1990,24.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,1990,1990,26.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,1990,1990,27.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,1990,1990,27.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,1990,1990,25.7,psu,1.645407545,3.738663357
-101.8833,33.5667,8,1990,1990,25.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,1990,1990,29.3,llela,0.648699869,1.473963357
-95.920129,29.920887,8,1990,1990,28.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,1990,1990,29,wf,-0.033343141,-0.075761643
-101.2,30.71,8,1991,1991,27.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,1991,1991,27.9,llano,-0.5866772,-1.333036643
-97.469,30.179,8,1991,1991,29.4,lostP,0.426622466,0.969363357
-95.551,30.7233,8,1991,1991,27.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,1991,1991,27.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,1991,1991,24.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,1991,1991,26.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,1991,1991,27.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,1991,1991,27.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,1991,1991,26.2,psu,1.645407545,3.738663357
-101.8833,33.5667,8,1991,1991,24.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,1991,1991,27.6,llela,0.648699869,1.473963357
-95.920129,29.920887,8,1991,1991,28.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,1991,1991,28.1,wf,-0.033343141,-0.075761643
-101.2,30.71,8,1992,1992,25.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,1992,1992,26.6,llano,-0.5866772,-1.333036643
-97.469,30.179,8,1992,1992,27.8,lostP,0.426622466,0.969363357
-95.551,30.7233,8,1992,1992,26.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,1992,1992,25.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,1992,1992,22.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,1992,1992,23.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,1992,1992,24,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,1992,1992,22.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,1992,1992,22.5,psu,1.645407545,3.738663357
-101.8833,33.5667,8,1992,1992,23.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,1992,1992,25.9,llela,0.648699869,1.473963357
-95.920129,29.920887,8,1992,1992,27,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,1992,1992,26.2,wf,-0.033343141,-0.075761643
-101.2,30.71,8,1993,1993,28.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,1993,1993,29.4,llano,-0.5866772,-1.333036643
-97.469,30.179,8,1993,1993,30.8,lostP,0.426622466,0.969363357
-95.551,30.7233,8,1993,1993,29.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,1993,1993,29.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,1993,1993,24.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,1993,1993,27.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,1993,1993,28.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,1993,1993,27.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,1993,1993,27.2,psu,1.645407545,3.738663357
-101.8833,33.5667,8,1993,1993,26,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,1993,1993,30.2,llela,0.648699869,1.473963357
-95.920129,29.920887,8,1993,1993,29.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,1993,1993,29.8,wf,-0.033343141,-0.075761643
-101.2,30.71,8,1994,1994,27.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,1994,1994,28.9,llano,-0.5866772,-1.333036643
-97.469,30.179,8,1994,1994,28.8,lostP,0.426622466,0.969363357
-95.551,30.7233,8,1994,1994,27,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,1994,1994,29.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,1994,1994,24.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,1994,1994,27.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,1994,1994,27.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,1994,1994,26.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,1994,1994,25.2,psu,1.645407545,3.738663357
-101.8833,33.5667,8,1994,1994,26.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,1994,1994,28.3,llela,0.648699869,1.473963357
-95.920129,29.920887,8,1994,1994,27.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,1994,1994,29.3,wf,-0.033343141,-0.075761643
-101.2,30.71,8,1995,1995,28.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,1995,1995,29.1,llano,-0.5866772,-1.333036643
-97.469,30.179,8,1995,1995,29.7,lostP,0.426622466,0.969363357
-95.551,30.7233,8,1995,1995,28.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,1995,1995,28.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,1995,1995,25.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,1995,1995,27,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,1995,1995,27.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,1995,1995,27,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,1995,1995,28.3,psu,1.645407545,3.738663357
-101.8833,33.5667,8,1995,1995,26.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,1995,1995,29.4,llela,0.648699869,1.473963357
-95.920129,29.920887,8,1995,1995,28.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,1995,1995,28.9,wf,-0.033343141,-0.075761643
-101.2,30.71,8,1996,1996,27.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,1996,1996,27.7,llano,-0.5866772,-1.333036643
-97.469,30.179,8,1996,1996,28.6,lostP,0.426622466,0.969363357
-95.551,30.7233,8,1996,1996,27,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,1996,1996,27.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,1996,1996,23.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,1996,1996,24.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,1996,1996,25.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,1996,1996,24.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,1996,1996,25.1,psu,1.645407545,3.738663357
-101.8833,33.5667,8,1996,1996,24.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,1996,1996,27,llela,0.648699869,1.473963357
-95.920129,29.920887,8,1996,1996,27.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,1996,1996,27.3,wf,-0.033343141,-0.075761643
-101.2,30.71,8,1997,1997,28.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,1997,1997,28.4,llano,-0.5866772,-1.333036643
-97.469,30.179,8,1997,1997,29.3,lostP,0.426622466,0.969363357
-95.551,30.7233,8,1997,1997,27.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,1997,1997,28.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,1997,1997,24.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,1997,1997,25.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,1997,1997,25.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,1997,1997,24.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,1997,1997,24.9,psu,1.645407545,3.738663357
-101.8833,33.5667,8,1997,1997,25.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,1997,1997,28.3,llela,0.648699869,1.473963357
-95.920129,29.920887,8,1997,1997,28.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,1997,1997,28.3,wf,-0.033343141,-0.075761643
-101.2,30.71,8,1998,1998,26.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,1998,1998,27.4,llano,-0.5866772,-1.333036643
-97.469,30.179,8,1998,1998,29.7,lostP,0.426622466,0.969363357
-95.551,30.7233,8,1998,1998,28.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,1998,1998,30.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,1998,1998,25.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,1998,1998,27.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,1998,1998,28.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,1998,1998,27.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,1998,1998,26.9,psu,1.645407545,3.738663357
-101.8833,33.5667,8,1998,1998,25.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,1998,1998,31,llela,0.648699869,1.473963357
-95.920129,29.920887,8,1998,1998,28.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,1998,1998,30.9,wf,-0.033343141,-0.075761643
-101.2,30.71,8,1999,1999,29.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,1999,1999,30.3,llano,-0.5866772,-1.333036643
-97.469,30.179,8,1999,1999,31.3,lostP,0.426622466,0.969363357
-95.551,30.7233,8,1999,1999,29.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,1999,1999,32,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,1999,1999,25.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,1999,1999,28.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,1999,1999,29.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,1999,1999,26.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,1999,1999,27.1,psu,1.645407545,3.738663357
-101.8833,33.5667,8,1999,1999,27.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,1999,1999,31.7,llela,0.648699869,1.473963357
-95.920129,29.920887,8,1999,1999,29.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,1999,1999,32.5,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2000,2000,29.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2000,2000,30.4,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2000,2000,30.7,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2000,2000,29.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2000,2000,32.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2000,2000,27.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2000,2000,30,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2000,2000,31.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2000,2000,29.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2000,2000,29.5,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2000,2000,27.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2000,2000,31.6,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2000,2000,29.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2000,2000,32.7,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2001,2001,28.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2001,2001,28.7,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2001,2001,29.9,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2001,2001,28.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2001,2001,29.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2001,2001,25.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2001,2001,28,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2001,2001,28.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2001,2001,28.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2001,2001,27.3,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2001,2001,26.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2001,2001,29.4,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2001,2001,29,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2001,2001,30,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2002,2002,29.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2002,2002,28.7,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2002,2002,29.4,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2002,2002,28.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2002,2002,29.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2002,2002,25.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2002,2002,27.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2002,2002,27.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2002,2002,27.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2002,2002,26.6,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2002,2002,27.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2002,2002,29.5,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2002,2002,28.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2002,2002,29.3,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2003,2003,27.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2003,2003,28.2,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2003,2003,29.6,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2003,2003,28.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2003,2003,29.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2003,2003,26.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2003,2003,28.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2003,2003,29.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2003,2003,27.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2003,2003,27.7,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2003,2003,27.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2003,2003,29.7,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2003,2003,28.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2003,2003,30.3,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2004,2004,26,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2004,2004,27,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2004,2004,28.9,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2004,2004,27.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2004,2004,26.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2004,2004,22.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2004,2004,24.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2004,2004,25.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2004,2004,24.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2004,2004,24,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2004,2004,24,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2004,2004,27.1,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2004,2004,27.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2004,2004,26.9,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2005,2005,27.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2005,2005,28.1,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2005,2005,29.9,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2005,2005,28.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2005,2005,27.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2005,2005,24.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2005,2005,26.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2005,2005,27.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2005,2005,26.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2005,2005,27,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2005,2005,24.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2005,2005,29.9,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2005,2005,29.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2005,2005,28.1,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2006,2006,28.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2006,2006,29.3,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2006,2006,31.3,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2006,2006,29.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2006,2006,30.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2006,2006,24.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2006,2006,27.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2006,2006,29.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2006,2006,27.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2006,2006,28.2,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2006,2006,26.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2006,2006,32,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2006,2006,29.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2006,2006,31.6,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2007,2007,27.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2007,2007,28.3,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2007,2007,28.8,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2007,2007,28.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2007,2007,29.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2007,2007,26.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2007,2007,28.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2007,2007,28.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2007,2007,28.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2007,2007,28.7,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2007,2007,25.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2007,2007,29.9,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2007,2007,28.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2007,2007,30.4,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2008,2008,27.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2008,2008,28,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2008,2008,29.3,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2008,2008,28.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2008,2008,28.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2008,2008,24.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2008,2008,26.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2008,2008,26.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2008,2008,26,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2008,2008,25.5,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2008,2008,25.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2008,2008,29.2,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2008,2008,28.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2008,2008,28.6,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2009,2009,28.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2009,2009,29.9,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2009,2009,31.2,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2009,2009,28.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2009,2009,29.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2009,2009,25.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2009,2009,26.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2009,2009,26.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2009,2009,25,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2009,2009,25,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2009,2009,26.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2009,2009,29.2,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2009,2009,30,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2009,2009,29.4,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2010,2010,29.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2010,2010,30.7,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2010,2010,31.4,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2010,2010,30.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2010,2010,31.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2010,2010,26.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2010,2010,28.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2010,2010,30.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2010,2010,27.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2010,2010,28.5,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2010,2010,27.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2010,2010,31.7,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2010,2010,30.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2010,2010,31.8,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2011,2011,31.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2011,2011,32.1,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2011,2011,33.1,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2011,2011,32.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2011,2011,34.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2011,2011,29.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2011,2011,30.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2011,2011,32.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2011,2011,29.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2011,2011,28.8,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2011,2011,30.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2011,2011,34.1,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2011,2011,32,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2011,2011,34.5,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2012,2012,29.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2012,2012,30.1,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2012,2012,30.5,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2012,2012,29,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2012,2012,29.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2012,2012,26.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2012,2012,27.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2012,2012,28.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2012,2012,26.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2012,2012,26.9,psu,1.645407545,3.738663357
-101.8833,33.5667,8,2012,2012,27.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,8,2012,2012,30.1,llela,0.648699869,1.473963357
-95.920129,29.920887,8,2012,2012,29.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,8,2012,2012,30.3,wf,-0.033343141,-0.075761643
-101.2,30.71,8,2013,2013,28.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,2013,2013,30.2,llano,-0.5866772,-1.333036643
-97.469,30.179,8,2013,2013,30.6,lostP,0.426622466,0.969363357
-95.551,30.7233,8,2013,2013,29.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,8,2013,2013,29.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,8,2013,2013,25.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,8,2013,2013,26.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,8,2013,2013,27.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,8,2013,2013,25.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,8,2013,2013,25.5,psu,1.645407545,3.738663357
