"transition","site","Longitude","Latitude","long.scaled","long.center","season","pr"
"1958-1959","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",446
"1958-1959","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",279
"1958-1959","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",186
"1958-1959","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",236
"1958-1959","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",586
"1958-1959","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",422
"1958-1959","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",436
"1958-1959","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",651
"1958-1959","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",241
"1958-1959","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",242
"1958-1959","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",247
"1958-1959","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",234
"1958-1959","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",335
"1958-1959","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",250
"1959-1960","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",295
"1959-1960","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",229
"1959-1960","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",386
"1959-1960","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",478
"1959-1960","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",387
"1959-1960","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",627
"1959-1960","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",237
"1959-1960","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",288
"1959-1960","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",349
"1959-1960","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",593
"1959-1960","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",281
"1959-1960","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",562
"1959-1960","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",234
"1959-1960","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",207
"1959-1960","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",372
"1959-1960","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",401
"1959-1960","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",203
"1959-1960","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",287
"1959-1960","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",447
"1959-1960","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",649
"1959-1960","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",412
"1959-1960","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",671
"1959-1960","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",287
"1959-1960","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",352
"1959-1960","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",328
"1959-1960","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",416
"1959-1960","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",270
"1959-1960","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",338
"1960-1961","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",493
"1960-1961","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",282
"1960-1961","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",312
"1960-1961","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",342
"1960-1961","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",461
"1960-1961","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",849
"1960-1961","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",190
"1960-1961","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",261
"1960-1961","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",315
"1960-1961","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",514
"1960-1961","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",293
"1960-1961","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",639
"1960-1961","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",265
"1960-1961","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",269
"1960-1961","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",372
"1960-1961","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",411
"1960-1961","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",164
"1960-1961","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",254
"1960-1961","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",306
"1960-1961","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",751
"1960-1961","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",405
"1960-1961","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",925
"1960-1961","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",271
"1960-1961","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",437
"1960-1961","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",263
"1960-1961","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",435
"1960-1961","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",272
"1960-1961","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",247
"1961-1962","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",312
"1961-1962","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",183
"1961-1962","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",514
"1961-1962","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",297
"1961-1962","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",636
"1961-1962","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",523
"1961-1962","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",245
"1961-1962","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",220
"1961-1962","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",272
"1961-1962","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",475
"1961-1962","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",422
"1961-1962","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",407
"1961-1962","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",245
"1961-1962","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",133
"1961-1962","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",438
"1961-1962","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",281
"1961-1962","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",216
"1961-1962","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",171
"1961-1962","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",600
"1961-1962","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",459
"1961-1962","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",577
"1961-1962","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",556
"1961-1962","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",289
"1961-1962","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",257
"1961-1962","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",321
"1961-1962","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",327
"1961-1962","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",292
"1961-1962","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",205
"1962-1963","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",421
"1962-1963","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",168
"1962-1963","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",412
"1962-1963","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",295
"1962-1963","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",273
"1962-1963","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",455
"1962-1963","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",153
"1962-1963","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",225
"1962-1963","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",443
"1962-1963","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",467
"1962-1963","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",259
"1962-1963","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",355
"1962-1963","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",289
"1962-1963","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",204
"1962-1963","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",439
"1962-1963","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",216
"1962-1963","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",156
"1962-1963","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",215
"1962-1963","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",548
"1962-1963","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",329
"1962-1963","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",295
"1962-1963","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",494
"1962-1963","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",424
"1962-1963","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",302
"1962-1963","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",421
"1962-1963","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",340
"1962-1963","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",405
"1962-1963","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",164
"1963-1964","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",298
"1963-1964","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",130
"1963-1964","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",342
"1963-1964","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",355
"1963-1964","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",231
"1963-1964","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",536
"1963-1964","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",90
"1963-1964","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",238
"1963-1964","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",119
"1963-1964","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",475
"1963-1964","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",141
"1963-1964","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",424
"1963-1964","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",266
"1963-1964","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",134
"1963-1964","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",331
"1963-1964","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",272
"1963-1964","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",105
"1963-1964","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",176
"1963-1964","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",294
"1963-1964","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",455
"1963-1964","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",216
"1963-1964","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",561
"1963-1964","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",168
"1963-1964","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",290
"1963-1964","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",175
"1963-1964","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",344
"1963-1964","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",263
"1963-1964","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",209
"1964-1965","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",241
"1964-1965","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",176
"1964-1965","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",251
"1964-1965","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",358
"1964-1965","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",320
"1964-1965","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",656
"1964-1965","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",214
"1964-1965","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",358
"1964-1965","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",331
"1964-1965","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",598
"1964-1965","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",290
"1964-1965","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",695
"1964-1965","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",160
"1964-1965","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",149
"1964-1965","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",286
"1964-1965","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",413
"1964-1965","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",190
"1964-1965","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",249
"1964-1965","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",495
"1964-1965","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",542
"1964-1965","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",307
"1964-1965","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",705
"1964-1965","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",202
"1964-1965","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",305
"1964-1965","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",244
"1964-1965","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",378
"1964-1965","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",171
"1964-1965","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",321
"1965-1966","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",320
"1965-1966","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",116
"1965-1966","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",377
"1965-1966","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",220
"1965-1966","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",227
"1965-1966","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",974
"1965-1966","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",127
"1965-1966","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",312
"1965-1966","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",259
"1965-1966","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",674
"1965-1966","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",191
"1965-1966","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",714
"1965-1966","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",190
"1965-1966","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",156
"1965-1966","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",492
"1965-1966","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",167
"1965-1966","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",121
"1965-1966","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",228
"1965-1966","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",536
"1965-1966","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",372
"1965-1966","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",248
"1965-1966","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",953
"1965-1966","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",279
"1965-1966","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",270
"1965-1966","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",266
"1965-1966","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",325
"1965-1966","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",357
"1965-1966","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",149
"1966-1967","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",346
"1966-1967","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",108
"1966-1967","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",303
"1966-1967","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",260
"1966-1967","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",342
"1966-1967","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",403
"1966-1967","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",254
"1966-1967","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",135
"1966-1967","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",314
"1966-1967","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",474
"1966-1967","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",277
"1966-1967","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",290
"1966-1967","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",274
"1966-1967","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",88
"1966-1967","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",248
"1966-1967","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",149
"1966-1967","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",207
"1966-1967","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",144
"1966-1967","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",360
"1966-1967","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",443
"1966-1967","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",350
"1966-1967","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",409
"1966-1967","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",300
"1966-1967","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",184
"1966-1967","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",295
"1966-1967","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",269
"1966-1967","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",207
"1966-1967","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",155
"1967-1968","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",308
"1967-1968","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",214
"1967-1968","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",335
"1967-1968","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",411
"1967-1968","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",301
"1967-1968","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",759
"1967-1968","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",211
"1967-1968","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",420
"1967-1968","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",296
"1967-1968","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",751
"1967-1968","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",249
"1967-1968","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",694
"1967-1968","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",246
"1967-1968","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",212
"1967-1968","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",472
"1967-1968","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",280
"1967-1968","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",178
"1967-1968","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",343
"1967-1968","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",517
"1967-1968","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",599
"1967-1968","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",259
"1967-1968","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",858
"1967-1968","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",219
"1967-1968","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",384
"1967-1968","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",211
"1967-1968","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",446
"1967-1968","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",261
"1967-1968","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",239
"1968-1969","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",246
"1968-1969","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",249
"1968-1969","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",274
"1968-1969","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",457
"1968-1969","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",495
"1968-1969","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",820
"1968-1969","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",199
"1968-1969","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",298
"1968-1969","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",337
"1968-1969","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",693
"1968-1969","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",320
"1968-1969","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",618
"1968-1969","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",230
"1968-1969","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",290
"1968-1969","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",339
"1968-1969","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",418
"1968-1969","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",204
"1968-1969","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",318
"1968-1969","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",446
"1968-1969","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",639
"1968-1969","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",457
"1968-1969","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",802
"1968-1969","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",234
"1968-1969","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",392
"1968-1969","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",266
"1968-1969","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",461
"1968-1969","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",269
"1968-1969","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",327
"1969-1970","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",329
"1969-1970","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",183
"1969-1970","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",294
"1969-1970","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",268
"1969-1970","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",235
"1969-1970","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",770
"1969-1970","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",225
"1969-1970","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",409
"1969-1970","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",207
"1969-1970","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",655
"1969-1970","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",166
"1969-1970","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",648
"1969-1970","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",213
"1969-1970","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",234
"1969-1970","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",398
"1969-1970","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",271
"1969-1970","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",168
