Longitude,Latitude,month,year,tempmin,site,long.scaled,long.center
-101.8453,35.1992,10,1990,10.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1990,11.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1990,11.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1990,10.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1990,10.4,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1990,11.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1990,14.4,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1990,15.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1990,13.9,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1991,15.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1991,16.6,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1991,18,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1991,16.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1991,14.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1991,11.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1991,12.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1991,13.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1991,12.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1991,12.8,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1991,11.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1991,16.2,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1991,17.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1991,15.6,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1992,15.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1992,16.4,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1992,17.4,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1992,16.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1992,14.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1992,11.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1992,11.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1992,13.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1992,10.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1992,11.2,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1992,12.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1992,16.2,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1992,17.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1992,15.7,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1993,13.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1993,14.6,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1993,16.8,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1993,16.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1993,12,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1993,8.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1993,10,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1993,10.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1993,9.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1993,9.8,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1993,9.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1993,13.7,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1993,17.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1993,12.5,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1994,15.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1994,16.4,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1994,17.7,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1994,16.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1994,14.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1994,10.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1994,12.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1994,13.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1994,12.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1994,12.5,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1994,12.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1994,16.1,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1994,17.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1994,15.3,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1995,14.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1995,14.9,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1995,16.3,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1995,15.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1995,13,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1995,10.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1995,10.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1995,12.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1995,10.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1995,12.1,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1995,11.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1995,14.7,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1995,16.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1995,13.8,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1996,14.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1996,16,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1996,16.6,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1996,16.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1996,13.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1996,9.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1996,11.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1996,12.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1996,11.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1996,11.4,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1996,11,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1996,15.3,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1996,17.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1996,14.2,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1997,14.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1997,15.4,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1997,16.9,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1997,16.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1997,13.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1997,9.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1997,11.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1997,13,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1997,11.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1997,12.3,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1997,11.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1997,15.8,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1997,17,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1997,14.7,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1998,16,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1998,16.7,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1998,17.4,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1998,17.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1998,16.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1998,11.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1998,12.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1998,14.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1998,12,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1998,12.4,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1998,13.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1998,16.7,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1998,17.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1998,16.7,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1999,13.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1999,14.5,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1999,16.1,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1999,15.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1999,14,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1999,9.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1999,11.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1999,12.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1999,10.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1999,11.3,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1999,10.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1999,15.2,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1999,15.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1999,14.7,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2000,15.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2000,16.4,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2000,18,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2000,17.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2000,16,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2000,11.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2000,13.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2000,14.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2000,13.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2000,13.7,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2000,12.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2000,16.7,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2000,18.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2000,16.4,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2001,13.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2001,14.1,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2001,14.7,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2001,14.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2001,13.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2001,10.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2001,11.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2001,12.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2001,10.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2001,11.2,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2001,11.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2001,13.9,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2001,15,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2001,13.6,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2002,14.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2002,15.7,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2002,17.4,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2002,17.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2002,12.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2002,8.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2002,8.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2002,10.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2002,8.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2002,9.9,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2002,10.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2002,15.3,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2002,18.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2002,13.5,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2003,14.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2003,15.3,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2003,17.4,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2003,16.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2003,14.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2003,11.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2003,12,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2003,13,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2003,10.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2003,11.5,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2003,12.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2003,16.1,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2003,17,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2003,15.3,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2004,16.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2004,18.1,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2004,20.7,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2004,20.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2004,14.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2004,10.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2004,12.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2004,13.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2004,12.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2004,13.3,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2004,12.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2004,17.9,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2004,21,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2004,15.5,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2005,14.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2005,15.5,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2005,17,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2005,15.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2005,13.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2005,10.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2005,11.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2005,13.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2005,11.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2005,11.6,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2005,11.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2005,16.1,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2005,16.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2005,14.3,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2006,15.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2006,16.3,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2006,17.6,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2006,16.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2006,14.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2006,10.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2006,11.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2006,12.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2006,10.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2006,10.6,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2006,11.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2006,15.7,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2006,17.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2006,14.8,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2007,15.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2007,16.2,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2007,17.6,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2007,16.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2007,15.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2007,12.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2007,13.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2007,13.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2007,12.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2007,13.4,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2007,13.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2007,16.9,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2007,17.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2007,16.1,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2008,14.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2008,15.1,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2008,15.8,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2008,15,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2008,13.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2008,9.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2008,10.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2008,11.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2008,10.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2008,10.8,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2008,10.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2008,15,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2008,15.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2008,14.4,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2009,14.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2009,14.9,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2009,16.8,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2009,16.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2009,11.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2009,8.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2009,8.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2009,10.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2009,8.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2009,9.6,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2009,10.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2009,13.6,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2009,17.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2009,12.5,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2010,15,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2010,15.7,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2010,16.4,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2010,16.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2010,13.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2010,11.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2010,12.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2010,13.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2010,11.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2010,11.7,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2010,12.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2010,15,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2010,17,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2010,13.9,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2011,14.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2011,14.9,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2011,16.8,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2011,16.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2011,13.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2011,10.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2011,11.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2011,12.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2011,11.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2011,11.5,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2011,11.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2011,15.5,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2011,17,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2011,14.3,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2012,14.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2012,15.2,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2012,16.4,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2012,15.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2012,13.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2012,9.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2012,10.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2012,12.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2012,10.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2012,10.7,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2012,11.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2012,15.1,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2012,16.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2012,14,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2013,14.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2013,15.7,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2013,17.2,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2013,17.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2013,14.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2013,9.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2013,11.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2013,12.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2013,10.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2013,10.9,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2013,11.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2013,15.1,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2013,17.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2013,14.5,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2014,16.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2014,17.4,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2014,18.4,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2014,17.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2014,16.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2014,11.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2014,13.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2014,15,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2014,12.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2014,13.1,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2014,12.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2014,17.4,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2014,18.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2014,17,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2015,16.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2015,17.4,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2015,19.1,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2015,18,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2015,15.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2015,11.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2015,12.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2015,13.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2015,12.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2015,12.5,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2015,13.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2015,17.3,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2015,18.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2015,16.2,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2016,17.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2016,18.4,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2016,19.1,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2016,18.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2016,16.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2016,13.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2016,14.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2016,15.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2016,13.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,2016,15,psu,1.645407545,3.738663357
-101.8833,33.5667,10,2016,14.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,2016,18.3,llela,0.648699869,1.473963357
-95.920129,29.920887,10,2016,19,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,2016,17.9,wf,-0.033343141,-0.075761643
-101.2,30.71,10,2017,14.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,2017,15.3,llano,-0.5866772,-1.333036643
-97.469,30.179,10,2017,16.8,lostP,0.426622466,0.969363357
-95.551,30.7233,10,2017,16.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,2017,14.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,2017,10.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,2017,12.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,2017,13.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,2017,12.1,ninnescah,0.336914374,0.765530357
