"transition","site","Longitude","Latitude","long.scaled","long.center","season","tas"
"1987-1988","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",23.175
"1987-1988","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",8.68749999999999
"1987-1988","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",25.3
"1987-1988","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",9.6875
"1987-1988","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",27.775
"1987-1988","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",16.175
"1987-1988","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",25.725
"1987-1988","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",15.025
"1987-1988","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",27.7
"1987-1988","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",13.725
"1987-1988","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",27.675
"1987-1988","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",16.025
"1987-1988","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",23.725
"1987-1988","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",10.4
"1987-1988","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",24.7
"1987-1988","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",7.98749999999999
"1987-1988","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",24.9
"1987-1988","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",13.7875
"1987-1988","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",24.6
"1987-1988","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",8.825
"1987-1988","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",26.825
"1987-1988","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",15.1625
"1987-1988","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",26.825
