Longitude,Latitude,month,year,tempmax,site,long.scaled,long.center
-101.8833,33.5667,6,1982,29.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1982,30.9,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1982,32.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1982,29.9,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1983,31,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1983,31.7,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1983,31,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1983,30.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1983,30.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1983,28.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1983,28.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1983,28.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1983,27.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1983,28.2,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1983,30.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1983,30.1,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1983,30.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1983,30.4,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1984,32.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1984,34.1,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1984,33.7,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1984,32.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1984,35.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1984,29.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1984,31.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1984,31.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1984,30,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1984,29.9,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1984,30.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1984,33.1,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1984,32.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1984,35.2,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1985,30.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1985,33,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1985,32.3,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1985,32,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1985,33.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1985,29.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1985,31,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1985,30.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1985,29.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1985,28.5,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1985,30.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1985,32.6,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1985,31.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1985,33,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1986,29.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1986,31.6,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1986,31.3,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1986,31.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1986,31.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1986,28,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1986,31,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1986,31,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1986,31,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1986,30.5,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1986,28.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1986,31.3,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1986,31.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1986,31.4,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1987,28.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1987,29.5,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1987,30.4,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1987,30.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1987,31.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1987,29.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1987,31,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1987,30.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1987,30,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1987,30.3,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1987,29.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1987,31,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1987,30.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1987,31,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1988,32.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1988,31.9,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1988,32.4,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1988,31.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1988,34,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1988,30,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1988,32.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1988,32.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1988,32.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1988,32,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1988,30.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1988,32.4,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1988,32.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1988,33.5,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1989,31.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1989,33.7,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1989,32.6,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1989,29.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1989,30,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1989,27.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1989,27.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1989,28.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1989,28,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1989,27.6,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1989,29.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1989,29.9,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1989,30.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1989,29.8,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1990,35.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1990,35.7,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1990,36.6,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1990,34.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1990,36,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1990,35.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1990,35.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1990,34.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1990,34.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1990,31.4,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1990,35.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1990,34,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1990,34.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1990,35.4,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1991,31.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1991,32.4,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1991,32.8,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1991,31.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1991,32.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1991,30.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1991,32.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1991,31.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1991,31.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1991,30.9,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1991,30.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1991,31.5,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1991,31.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1991,33.1,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1992,32.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1992,32.1,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1992,32,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1992,32.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1992,30.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1992,27.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1992,27.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1992,28.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1992,26.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1992,27.2,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1992,29.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1992,30.5,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1992,32.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1992,30.6,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1993,31.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1993,32.8,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1993,31.5,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1993,31.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1993,32.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1993,31.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1993,30.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1993,29.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1993,28.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1993,28.8,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1993,32.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1993,31.8,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1993,30.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1993,32.1,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1994,34.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1994,35.1,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1994,35.3,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1994,31.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1994,36.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1994,34.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1994,35.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1994,33.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1994,33.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1994,31.9,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1994,36.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1994,32.9,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1994,31.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1994,35.6,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1995,30.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1995,31,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1995,31.2,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1995,31.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1995,30.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1995,29.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1995,28.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1995,28.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1995,27.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1995,28.4,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1995,30.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1995,30.6,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1995,31.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1995,30.2,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1996,33.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1996,34.7,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1996,34.2,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1996,32.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1996,34.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1996,30.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1996,31.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1996,31.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1996,30.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1996,29.9,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1996,32.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1996,33.2,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1996,32.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1996,34.3,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1997,30.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1997,30.4,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1997,30.5,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1997,30.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1997,30.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1997,29.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1997,29.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1997,29.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1997,29.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1997,28.5,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1997,30.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1997,30.6,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1997,30.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1997,30.8,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1998,34.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1998,35.2,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1998,36.3,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1998,34.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1998,37.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1998,34.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1998,34.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1998,33.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1998,32.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1998,31.1,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1998,36.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1998,34.8,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1998,34.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1998,35.9,wf,-0.033343141,-0.075761643
-101.2,30.71,6,1999,29.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,1999,31.8,llano,-0.5866772,-1.333036643
-97.469,30.179,6,1999,31.6,lostP,0.426622466,0.969363357
-95.551,30.7233,6,1999,31.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,1999,32.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,1999,29,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,1999,29.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,1999,29.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,1999,28,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,1999,28.7,psu,1.645407545,3.738663357
-101.8833,33.5667,6,1999,30.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,1999,30.9,llela,0.648699869,1.473963357
-95.920129,29.920887,6,1999,31,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,1999,32,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2000,31.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2000,31.6,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2000,31.2,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2000,31.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2000,30.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2000,29,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2000,28.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2000,28.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2000,28.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2000,28.1,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2000,29.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2000,29.4,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2000,32.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2000,30.2,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2001,34.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2001,33.3,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2001,33,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2001,30.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2001,34.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2001,32,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2001,32,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2001,31.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2001,30.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2001,29.6,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2001,33.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2001,31.1,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2001,31.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2001,33.7,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2002,32.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2002,32.5,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2002,32.9,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2002,31.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2002,31.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2002,32.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2002,30.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2002,30.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2002,30.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2002,29.9,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2002,32.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2002,31,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2002,32.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2002,32,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2003,31.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2003,31.5,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2003,33.3,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2003,31.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2003,30.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2003,27,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2003,28.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2003,28.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2003,28.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2003,28,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2003,30,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2003,30.7,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2003,32.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2003,30.7,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2004,32.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2004,32.7,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2004,31.1,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2004,30,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2004,31.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2004,30,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2004,29.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2004,29.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2004,28.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2004,28.1,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2004,31.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2004,29.9,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2004,30.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2004,30.9,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2005,32,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2005,33.9,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2005,33.7,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2005,33.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2005,33.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2005,31,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2005,31.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2005,31.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2005,30.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2005,31.3,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2005,32.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2005,32.9,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2005,33.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2005,33.3,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2006,34,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2006,34.5,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2006,34.4,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2006,33.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2006,36,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2006,32.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2006,33.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2006,33.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2006,31.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2006,30.5,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2006,34.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2006,33.6,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2006,32.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2006,35.5,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2007,30.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2007,30.8,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2007,30.8,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2007,30.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2007,30.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2007,29.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2007,28.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2007,28.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2007,28,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2007,28.7,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2007,29.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2007,29.9,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2007,31.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2007,30.3,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2008,34.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2008,35.8,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2008,36.7,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2008,34.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2008,37.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2008,34.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2008,33.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2008,33.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2008,31.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2008,29.6,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2008,35.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2008,34.1,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2008,35.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2008,36.6,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2009,34,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2009,35.2,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2009,37,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2009,34.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2009,35.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2009,32,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2009,32.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2009,33.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2009,32.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2009,31.6,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2009,33.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2009,33.7,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2009,35.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2009,34.6,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2010,33.9,ozona,-1.215412391,-2.761636643
