"site","Longitude","Latitude","Block","Aluminum.Tag","source_pop","source_ind","ppt_mismatch","Sex","year_t1","tillerN_t0","flowerN_t0","flowerLength1_t0","flowerLength2_t0","flowerLength3_t0","MaxLength_t0","MaxWidth_t0","surv_t1","tillerN_t1","flowerN_t1","flowerLength1_t1","flowerLength2_t1","flowerLength3_t1","MaxLength_t1","MaxWidth_t1"
"buffalolake",-101.8453,35.1992,3,18,"CWM",166,-143.261883068933,"M",2015,3,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,5,28,"CWM",17,-143.261883068933,"M",2015,1,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,2,12,"CWM",18,-143.261883068933,"M",2015,1,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,7,38,"QLP",211,-173.674951586661,"M",2015,3,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,8,48,"QLP",215,-173.674951586661,"M",2015,3,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,14,84,"QLP",219,-173.674951586661,"M",2015,3,NA,NA,NA,NA,NA,NA,1,9,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,11,64,"QLP",25,-173.674951586661,"M",2015,2,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,7,41,"LAR",292,-199.342053923383,"F",2015,1,NA,NA,NA,NA,NA,NA,1,5,1,9.1,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,10,57,"LAR",292,-199.342053923383,"F",2015,1,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,6,31,"COB",293,-110.67323925783,"F",2015,3,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,11,65,"COB",293,-110.67323925783,"F",2015,5,NA,NA,NA,NA,NA,NA,1,11,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,13,74,"LAR",294,-199.342053923383,"M",2015,1,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,5,26,"COB",295,-110.67323925783,"M",2015,1,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,9,53,"LAR",296,-199.342053923383,"F",2015,2,NA,NA,NA,NA,NA,NA,1,9,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,2,9,"LAR",299,-199.342053923383,"F",2015,1,NA,NA,NA,NA,NA,NA,1,7,1,3.2,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,13,75,"QLP",3,-173.674951586661,"F",2015,2,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,10,58,"LAR",302,-199.342053923383,"M",2015,3,NA,NA,NA,NA,NA,NA,1,8,1,6.1,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,4,22,"COB",306,-110.67323925783,"M",2015,3,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,12,70,"COB",308,-110.67323925783,"M",2015,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,1,3,"LAR",309,-199.342053923383,"F",2015,1,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,12,67,"LAR",309,-199.342053923383,"F",2015,1,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,14,82,"LAR",310,-199.342053923383,"M",2015,1,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,7,39,"SLR",315,-10.58467708948,"F",2015,2,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,9,51,"SLR",316,-10.58467708948,"F",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,4,24,"SLR",317,-10.58467708948,"M",2015,1,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,9,52,"SLR",318,-10.58467708948,"M",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,5,30,"SLR",319,-10.58467708948,"M",2015,1,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,1,2,"SLR",320,-10.58467708948,"M",2015,2,NA,NA,NA,NA,NA,NA,1,10,1,6.4,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,1,5,"CWM",34,-143.261883068933,"F",2015,1,NA,NA,NA,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,2,10,"LAR",350,-199.342053923383,"M",2015,1,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,9,54,"LAR",355,-199.342053923383,"M",2015,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,7,42,"LAR",357,-199.342053923383,"M",2015,1,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,13,73,"LAR",358,-199.342053923383,"F",2015,2,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,14,81,"LAR",359,-199.342053923383,"F",2015,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,13,77,"COB",360,-110.67323925783,"F",2015,1,NA,NA,NA,NA,NA,NA,1,10,2,6.6,5.3,NA,NA,NA
"buffalolake",-101.8453,35.1992,6,32,"COB",361,-110.67323925783,"M",2015,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,11,66,"COB",362,-110.67323925783,"M",2015,1,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,13,78,"COB",363,-110.67323925783,"M",2015,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,12,69,"COB",364,-110.67323925783,"F",2015,3,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,4,21,"COB",365,-110.67323925783,"F",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,5,25,"COB",366,-110.67323925783,"F",2015,1,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,10,55,"LLELA",368,-387.187256580814,"F",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,11,61,"LLELA",370,-387.187256580814,"F",2015,1,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,3,15,"LLELA",371,-387.187256580814,"F",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,8,43,"LLELA",372,-387.187256580814,"F",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,11,62,"LLELA",373,-387.187256580814,"M",2015,2,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,10,56,"LLELA",374,-387.187256580814,"M",2015,3,NA,NA,NA,NA,NA,NA,1,13,2,9,7.4,NA,NA,NA
"buffalolake",-101.8453,35.1992,1,4,"LLELA",375,-387.187256580814,"M",2015,1,NA,NA,NA,NA,NA,NA,1,6,1,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,12,68,"LLELA",376,-387.187256580814,"M",2015,1,NA,NA,NA,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,3,16,"LLELA",377,-387.187256580814,"M",2015,3,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,8,44,"LLELA",377,-387.187256580814,"M",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,13,76,"QLP",38,-173.674951586661,"M",2015,2,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,4,19,"QLP",4,-173.674951586661,"F",2015,2,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,4,20,"QLP",40,-173.674951586661,"M",2015,3,NA,NA,NA,NA,NA,NA,1,12,1,5.1,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,12,72,"HHC",49,-568.5546245536,"F",2015,1,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,7,37,"QLP",5,-173.674951586661,"F",2015,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,3,13,"HHC",59,-568.5546245536,"F",2015,1,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,11,63,"QLP",6,-173.674951586661,"F",2015,2,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,6,35,"HHC",60,-568.5546245536,"F",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,14,80,"HHC",67,-568.5546245536,"M",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,8,46,"HHC",68,-568.5546245536,"M",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,3,14,"HHC",71,-568.5546245536,"M",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,7,40,"SSC",81,-225.450223233527,"M",2015,3,NA,NA,NA,NA,NA,NA,1,11,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,2,8,"SSC",81,-225.450223233527,"M",2015,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,1,1,"SSC",87,-225.450223233527,"F",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,4,23,"SSC",87,-225.450223233527,"F",2015,2,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,5,29,"SSC",87,-225.450223233527,"F",2015,3,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,2,7,"SSC",87,-225.450223233527,"F",2015,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,8,45,"HHC",89,-568.5546245536,"F",2015,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,9,50,"CWM",97,-143.261883068933,"F",2015,1,NA,NA,NA,NA,NA,NA,1,7,1,5.4,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,2,11,"CWM",98,-143.261883068933,"F",2015,1,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,13,75,"QLP",3,-173.674951586661,"F",2016,1,0,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,0,0
"buffalolake",-101.8453,35.1992,2,12,"CWM",18,-143.261883068933,"M",2016,4,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,6,32,"COB",361,-110.67323925783,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,1,1,"SSC",87,-225.450223233527,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,10,58,"LAR",302,-199.342053923383,"M",2016,8,1,6.1,NA,NA,NA,NA,1,23,4,12.1,11.1,4.7,25,38
"buffalolake",-101.8453,35.1992,4,23,"SSC",87,-225.450223233527,"F",2016,5,0,NA,NA,NA,NA,NA,1,4,1,NA,NA,NA,0,8
"buffalolake",-101.8453,35.1992,12,67,"LAR",309,-199.342053923383,"F",2016,5,0,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,0,6
"buffalolake",-101.8453,35.1992,10,59,"HHC",107,-568.5546245536,"F",2016,1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,1,2,"SLR",320,-10.58467708948,"M",2016,10,1,6.4,NA,NA,NA,NA,1,10,2,5,7.5,NA,4,19
"buffalolake",-101.8453,35.1992,4,24,"SLR",317,-10.58467708948,"M",2016,4,0,NA,NA,NA,NA,NA,1,18,0,NA,NA,NA,14,42
"buffalolake",-101.8453,35.1992,1,5,"CWM",34,-143.261883068933,"F",2016,4,1,NA,NA,NA,NA,NA,1,21,10,6.7,6.4,8.4,31,36
"buffalolake",-101.8453,35.1992,13,76,"QLP",38,-173.674951586661,"M",2016,2,0,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,7,18
"buffalolake",-101.8453,35.1992,2,10,"LAR",350,-199.342053923383,"M",2016,1,0,NA,NA,NA,NA,NA,1,17,6,2,5.6,6.2,20,22
"buffalolake",-101.8453,35.1992,9,50,"CWM",97,-143.261883068933,"F",2016,7,1,5.4,NA,NA,NA,NA,1,5,0,NA,NA,NA,4,16
"buffalolake",-101.8453,35.1992,11,62,"LLELA",373,-387.187256580814,"M",2016,4,0,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,0,0
"buffalolake",-101.8453,35.1992,7,42,"LAR",357,-199.342053923383,"M",2016,1,0,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,0,0
"buffalolake",-101.8453,35.1992,9,51,"SLR",316,-10.58467708948,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,13,77,"COB",360,-110.67323925783,"F",2016,10,2,6.6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,1,3,"LAR",309,-199.342053923383,"F",2016,6,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,9,49,"CWM",121,-143.261883068933,"M",2016,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,9,52,"SLR",318,-10.58467708948,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,5,26,"COB",295,-110.67323925783,"M",2016,4,0,NA,NA,NA,NA,NA,1,8,0,NA,NA,NA,11,26
"buffalolake",-101.8453,35.1992,12,69,"COB",364,-110.67323925783,"F",2016,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,13,78,"COB",363,-110.67323925783,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,1,4,"LLELA",375,-387.187256580814,"M",2016,6,1,NA,NA,NA,NA,NA,1,15,4,9.6,8.6,7.6,11,34
"buffalolake",-101.8453,35.1992,11,64,"QLP",25,-173.674951586661,"M",2016,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,11,61,"LLELA",370,-387.187256580814,"F",2016,2,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,5,27,"CWM",110,-143.261883068933,"F",2016,6,2,6,6.4,NA,NA,NA,1,16,3,9.7,6.5,3.2,13,20
"buffalolake",-101.8453,35.1992,9,53,"LAR",296,-199.342053923383,"F",2016,9,0,NA,NA,NA,NA,NA,1,14,4,8.3,10.4,10.5,5,18
"buffalolake",-101.8453,35.1992,14,79,"HHC",145,-568.5546245536,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,8,44,"LLELA",377,-387.187256580814,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,12,71,"HHC",147,-568.5546245536,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,11,65,"COB",293,-110.67323925783,"F",2016,11,0,NA,NA,NA,NA,NA,1,12,0,NA,NA,NA,0,0
"buffalolake",-101.8453,35.1992,1,6,"CWM",15,-143.261883068933,"M",2016,2,0,NA,NA,NA,NA,NA,1,9,2,10,6.5,NA,0,4
"buffalolake",-101.8453,35.1992,9,54,"LAR",355,-199.342053923383,"M",2016,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,5,28,"CWM",17,-143.261883068933,"M",2016,2,0,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,1,18
"buffalolake",-101.8453,35.1992,4,19,"QLP",4,-173.674951586661,"F",2016,5,0,NA,NA,NA,NA,NA,1,16,0,NA,NA,NA,7,28
"buffalolake",-101.8453,35.1992,14,80,"HHC",67,-568.5546245536,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,3,17,"CWM",114,-143.261883068933,"F",2016,9,1,6.7,NA,NA,NA,NA,1,10,NA,NA,NA,NA,4,8
"buffalolake",-101.8453,35.1992,5,29,"SSC",87,-225.450223233527,"F",2016,3,0,NA,NA,NA,NA,NA,1,22,1,4.1,NA,NA,31,55
"buffalolake",-101.8453,35.1992,7,37,"QLP",5,-173.674951586661,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,11,63,"QLP",6,-173.674951586661,"F",2016,5,0,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,0,6
"buffalolake",-101.8453,35.1992,2,8,"SSC",81,-225.450223233527,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,7,40,"SSC",81,-225.450223233527,"M",2016,11,0,NA,NA,NA,NA,NA,1,75,13,13,10.4,10.6,19,28
"buffalolake",-101.8453,35.1992,10,55,"LLELA",368,-387.187256580814,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,7,38,"QLP",211,-173.674951586661,"M",2016,2,0,NA,NA,NA,NA,NA,1,11,0,NA,NA,NA,0,7
"buffalolake",-101.8453,35.1992,14,81,"LAR",359,-199.342053923383,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,7,39,"SLR",315,-10.58467708948,"F",2016,4,0,NA,NA,NA,NA,NA,1,68,11,10.1,9,9.9,28,40
"buffalolake",-101.8453,35.1992,10,56,"LLELA",374,-387.187256580814,"M",2016,13,2,9,7.4,NA,NA,NA,1,7,0,NA,NA,NA,14,30
"buffalolake",-101.8453,35.1992,6,35,"HHC",60,-568.5546245536,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,14,82,"LAR",310,-199.342053923383,"M",2016,3,0,NA,NA,NA,NA,NA,1,8,2,8.1,8,NA,0,23
"buffalolake",-101.8453,35.1992,6,33,"CWM",109,-143.261883068933,"F",2016,8,0,NA,NA,NA,NA,NA,1,16,0,NA,NA,NA,10,16
"buffalolake",-101.8453,35.1992,13,73,"LAR",358,-199.342053923383,"F",2016,7,0,NA,NA,NA,NA,NA,1,78,5,11.7,11.1,10.2,16,29
"buffalolake",-101.8453,35.1992,5,30,"SLR",319,-10.58467708948,"M",2016,4,0,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,4,26
"buffalolake",-101.8453,35.1992,8,45,"HHC",89,-568.5546245536,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,8,47,"QLP",12,-173.674951586661,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,14,83,"QLP",1,-173.674951586661,"F",2016,6,0,NA,NA,NA,NA,NA,1,39,9,8.3,8.5,7.2,20,24
"buffalolake",-101.8453,35.1992,3,13,"HHC",59,-568.5546245536,"F",2016,3,0,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,4,7
"buffalolake",-101.8453,35.1992,10,57,"LAR",292,-199.342053923383,"F",2016,3,0,NA,NA,NA,NA,NA,1,3,1,6.8,NA,NA,0,0
"buffalolake",-101.8453,35.1992,6,31,"COB",293,-110.67323925783,"F",2016,3,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,4,21,"COB",365,-110.67323925783,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,7,41,"LAR",292,-199.342053923383,"F",2016,5,1,9.1,NA,NA,NA,NA,1,7,1,10.7,NA,NA,0,12
"buffalolake",-101.8453,35.1992,3,14,"HHC",71,-568.5546245536,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,10,60,"HHC",142,-568.5546245536,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,4,20,"QLP",40,-173.674951586661,"M",2016,12,1,5.1,NA,NA,NA,NA,1,20,1,9.9,NA,NA,14,26
"buffalolake",-101.8453,35.1992,3,18,"CWM",166,-143.261883068933,"M",2016,2,0,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,0,12
"buffalolake",-101.8453,35.1992,2,7,"SSC",87,-225.450223233527,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,8,46,"HHC",68,-568.5546245536,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,11,66,"COB",362,-110.67323925783,"M",2016,1,0,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,0,7
"buffalolake",-101.8453,35.1992,3,15,"LLELA",371,-387.187256580814,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,2,9,"LAR",299,-199.342053923383,"F",2016,7,1,3.2,NA,NA,NA,NA,1,18,2,10,7.4,NA,18,32
"buffalolake",-101.8453,35.1992,6,36,"HHC",131,-568.5546245536,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,12,72,"HHC",49,-568.5546245536,"F",2016,3,0,NA,NA,NA,NA,NA,1,8,2,7.1,3.3,NA,5,12
"buffalolake",-101.8453,35.1992,6,34,"CWM",14,-143.261883068933,"M",2016,2,0,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,2,16
"buffalolake",-101.8453,35.1992,2,11,"CWM",98,-143.261883068933,"F",2016,6,0,NA,NA,NA,NA,NA,1,12,2,10.6,9.6,NA,13,25
"buffalolake",-101.8453,35.1992,8,48,"QLP",215,-173.674951586661,"M",2016,3,0,NA,NA,NA,NA,NA,1,10,1,11.4,NA,NA,4,27
"buffalolake",-101.8453,35.1992,14,84,"QLP",219,-173.674951586661,"M",2016,9,0,NA,NA,NA,NA,NA,1,33,7,9.5,10.1,8.2,15,39
"buffalolake",-101.8453,35.1992,3,16,"LLELA",377,-387.187256580814,"M",2016,7,0,NA,NA,NA,NA,NA,1,28,0,NA,NA,NA,22,67
"buffalolake",-101.8453,35.1992,12,68,"LLELA",376,-387.187256580814,"M",2016,5,1,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,0,9
"buffalolake",-101.8453,35.1992,8,43,"LLELA",372,-387.187256580814,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,5,25,"COB",366,-110.67323925783,"F",2016,2,0,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,0,0
"buffalolake",-101.8453,35.1992,4,22,"COB",306,-110.67323925783,"M",2016,4,0,NA,NA,NA,NA,NA,1,34,0,NA,NA,NA,13,26
"buffalolake",-101.8453,35.1992,12,70,"COB",308,-110.67323925783,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,13,74,"LAR",294,-199.342053923383,"M",2016,1,0,NA,NA,NA,NA,NA,1,8,1,4.8,NA,NA,4,8
"buffalolake",-101.8453,35.1992,12,72,"HHC",49,-568.5546245536,"F",2017,8,2,7.1,3.3,NA,5,12,1,8,0,NA,NA,NA,6,24
"buffalolake",-101.8453,35.1992,11,62,"LLELA",373,-387.187256580814,"M",2017,5,0,NA,NA,NA,0,0,1,6,1,9.3,NA,NA,1,11
"buffalolake",-101.8453,35.1992,1,4,"LLELA",375,-387.187256580814,"M",2017,15,4,9.6,8.6,7.6,11,34,1,47,0,NA,NA,NA,52,66
"buffalolake",-101.8453,35.1992,5,25,"COB",366,-110.67323925783,"F",2017,3,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,1,5,"CWM",34,-143.261883068933,"F",2017,21,10,6.7,6.4,8.4,31,36,1,7,2,13.9,9.2,NA,12,28
"buffalolake",-101.8453,35.1992,6,36,"HHC",131,-568.5546245536,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"buffalolake",-101.8453,35.1992,13,73,"LAR",358,-199.342053923383,"F",2017,78,5,11.7,11.1,10.2,16,29,1,259,1,11.5,NA,NA,44,47
"buffalolake",-101.8453,35.1992,5,26,"COB",295,-110.67323925783,"M",2017,8,0,NA,NA,NA,11,26,1,3,0,NA,NA,NA,1,22
"buffalolake",-101.8453,35.1992,13,74,"LAR",294,-199.342053923383,"M",2017,8,1,4.8,NA,NA,4,8,1,8,0,NA,NA,NA,8,15
"buffalolake",-101.8453,35.1992,5,27,"CWM",110,-143.261883068933,"F",2017,16,3,9.7,6.5,3.2,13,20,1,26,0,NA,NA,NA,31,35
