Longitude,Latitude,month,year,Census.year,ppt,site,long.scaled,long.center
-96.9644,33.0692,6,2003,2003,99.76,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2003,2003,108.74,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2003,2003,157.72,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2004,2004,94.62,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2004,2004,89.67,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2004,2004,256.21,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2004,2004,311.62,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2004,2004,131.45,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2004,2004,108.39,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2004,2004,134.89,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2004,2004,167.03,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2004,2004,167.05,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2004,2004,163.92,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2004,2004,75.45,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2004,2004,236.14,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2004,2004,311.28,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2004,2004,117.14,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2005,2005,29.03,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2005,2005,28.27,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2005,2005,17.82,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2005,2005,26.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2005,2005,72.69,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2005,2005,67.56,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2005,2005,191.13,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2005,2005,173.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2005,2005,231.52,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2005,2005,140.89,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2005,2005,33.22,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2005,2005,22.6,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2005,2005,15.58,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2005,2005,78.03,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2006,2006,37.33,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2006,2006,43.67,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2006,2006,79.33,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2006,2006,84.45,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2006,2006,21.65,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2006,2006,51.99,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2006,2006,58.26,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2006,2006,63.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2006,2006,120.85,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2006,2006,95.72,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2006,2006,13.42,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2006,2006,11.58,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2006,2006,136.55,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2006,2006,24.25,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2007,2007,111.25,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2007,2007,154.03,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2007,2007,162.07,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2007,2007,146.52,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2007,2007,242.99,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2007,2007,77.81,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2007,2007,188.52,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2007,2007,314.67,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2007,2007,272.17,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2007,2007,396.66,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2007,2007,93.54,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2007,2007,276.37,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2007,2007,168.24,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2007,2007,268.48,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2008,2008,68.44,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2008,2008,23.01,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2008,2008,4.71,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2008,2008,67.67,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2008,2008,60.78,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2008,2008,102.39,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2008,2008,75.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2008,2008,149.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2008,2008,189.75,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2008,2008,244.27,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2008,2008,55.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2008,2008,42.93,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2008,2008,41.64,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2008,2008,83.34,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2009,2009,66.14,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2009,2009,9.31,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2009,2009,18.9,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2009,2009,13.89,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2009,2009,88.18,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2009,2009,66.13,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2009,2009,27.04,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2009,2009,34.47,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2009,2009,103.03,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2009,2009,139.66,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2009,2009,71.29,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2009,2009,78.65,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2009,2009,0.52,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2009,2009,79.26,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2010,2010,48.72,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2010,2010,42.37,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2010,2010,97.61,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2010,2010,155.84,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2010,2010,79.72,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2010,2010,37.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2010,2010,52.48,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2010,2010,111.41,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2010,2010,116.34,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2010,2010,130.95,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2010,2010,53.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2010,2010,40.01,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2010,2010,76.79,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2010,2010,78.18,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2011,2011,4.13,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2011,2011,12.33,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2011,2011,38.7,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2011,2011,44.79,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2011,2011,19.56,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2011,2011,15.55,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2011,2011,22.65,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2011,2011,42.92,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2011,2011,101.92,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2011,2011,69.62,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2011,2011,0.47,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2011,2011,63.6,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2011,2011,14.89,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2011,2011,8.04,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2012,2012,12.77,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2012,2012,32.39,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2012,2012,13.98,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2012,2012,173.36,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2012,2012,114.86,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2012,2012,47.98,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2012,2012,55.73,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2012,2012,70.57,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2012,2012,111.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2012,2012,31.95,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2012,2012,34.92,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2012,2012,45.56,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2012,2012,74.57,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2012,2012,68.7,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2013,2013,50.73,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2013,2013,38.61,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2013,2013,21.25,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2013,2013,69.78,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2013,2013,89.96,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2013,2013,63.38,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2013,2013,71.58,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2013,2013,131.72,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2013,2013,79.14,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2013,2013,112.86,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2013,2013,37.64,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2013,2013,71.09,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2013,2013,39.98,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2013,2013,76.66,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2014,2014,83.56,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2014,2014,50.79,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2014,2014,49.03,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2014,2014,138.51,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2014,2014,85.03,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2014,2014,127.99,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2014,2014,153.63,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2014,2014,161.35,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2014,2014,251.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2014,2014,176.41,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2014,2014,57.42,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2014,2014,76.88,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2014,2014,88.22,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2014,2014,82.84,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2015,2015,101.47,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2015,2015,149.37,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2015,2015,191.04,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2015,2015,297.04,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2015,2015,165.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2015,2015,150.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2015,2015,163.76,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2015,2015,131.05,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2015,2015,153.71,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2015,2015,247.61,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2015,2015,93.43,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2015,2015,180.8,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2015,2015,237.67,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2015,2015,182.56,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2016,2016,94.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2016,2016,22.53,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2016,2016,67.39,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2016,2016,138.32,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2016,2016,126.34,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2016,2016,40.84,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2016,2016,123.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2016,2016,67.08,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2016,2016,119.02,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2016,2016,80.9,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2016,2016,23.55,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2016,2016,79.04,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2016,2016,160.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2016,2016,107.59,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2017,2017,36.49,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2017,2017,54.84,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2017,2017,76.42,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2017,2017,121.24,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2017,2017,141.04,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2017,2017,42.16,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2017,2017,48.15,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2017,2017,45.92,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2017,2017,126.33,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2017,2017,108.98,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2017,2017,41.96,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2017,2017,199.46,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2017,2017,117.37,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2017,2017,78.62,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2018,2018,28.53,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2018,2018,32.72,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2018,2018,28.2,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2018,2018,95.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2018,2018,37.46,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2018,2018,57.43,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2018,2018,196.99,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2018,2018,135.94,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2018,2018,105.62,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2018,2018,67.32,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2018,2018,30.76,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2018,2018,39.4,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2018,2018,84.42,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2018,2018,24.29,wf,-0.033343141,-0.075761643
-101.2,30.71,6,2019,2019,114.78,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,6,2019,2019,64.71,llano,-0.5866772,-1.333036643
-97.469,30.179,6,2019,2019,143.6,lostP,0.426622466,0.969363357
-95.551,30.7233,6,2019,2019,196.91,shsu,1.270745451,2.887363357
-99.2906,34.1511,6,2019,2019,88.59,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,6,2019,2019,68.04,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,6,2019,2019,107.19,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,6,2019,2019,162.76,elreno,0.211630768,0.480863357
-97.672833,37.538006,6,2019,2019,155.66,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,6,2019,2019,207.66,psu,1.645407545,3.738663357
-101.8833,33.5667,6,2019,2019,45.83,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,6,2019,2019,98.55,llela,0.648699869,1.473963357
-95.920129,29.920887,6,2019,2019,188.56,Katy,1.108289626,2.518234357
-98.514125,33.913161,6,2019,2019,94.45,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1979,1979,39.79,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1979,1979,86.13,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1979,1979,140.39,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1979,1979,188.01,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1979,1979,58.83,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1979,1979,63.07,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1979,1979,143.73,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1979,1979,125.37,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1979,1979,96.11,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1979,1979,93.82,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1979,1979,66.23,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1979,1979,51.46,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1979,1979,123.45,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1979,1979,73.09,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1980,1980,0.72,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1980,1980,2.98,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1980,1980,11.55,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1980,1980,47.45,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1980,1980,1.45,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1980,1980,14.44,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1980,1980,12.28,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1980,1980,2.96,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1980,1980,10.99,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1980,1980,23.11,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1980,1980,6.55,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1980,1980,7.34,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1980,1980,25.66,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1980,1980,6.05,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1981,1981,5.79,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1981,1981,2.61,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1981,1981,60.39,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1981,1981,155.13,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1981,1981,32.67,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1981,1981,78.83,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1981,1981,63.52,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1981,1981,89.43,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1981,1981,69.26,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1981,1981,87.44,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1981,1981,78.76,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1981,1981,86.09,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1981,1981,94.25,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1981,1981,37.98,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1982,1982,9.09,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1982,1982,25.47,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1982,1982,13.59,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1982,1982,54.72,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1982,1982,46.92,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1982,1982,139.45,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1982,1982,69.18,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1982,1982,62.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1982,1982,54.05,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1982,1982,51.91,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1982,1982,64.72,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1982,1982,67.64,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1982,1982,41.07,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1982,1982,35.45,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1983,1983,14.01,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1983,1983,32.72,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1983,1983,110.34,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1983,1983,106.68,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1983,1983,38.81,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1983,1983,21.74,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1983,1983,2.11,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1983,1983,3.16,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1983,1983,32.08,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1983,1983,105.37,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1983,1983,26.12,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1983,1983,45.93,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1983,1983,156.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1983,1983,14.78,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1984,1984,18.04,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1984,1984,56.11,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1984,1984,48.92,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1984,1984,63.02,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1984,1984,33.14,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1984,1984,23.55,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1984,1984,19.34,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1984,1984,13.34,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1984,1984,18.98,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1984,1984,41.39,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1984,1984,21.75,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1984,1984,13.17,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1984,1984,113.32,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1984,1984,26.85,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1985,1985,33.66,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1985,1985,53.54,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1985,1985,44.3,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1985,1985,83.06,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1985,1985,28.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1985,1985,66.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1985,1985,70.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1985,1985,22.84,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1985,1985,74.58,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1985,1985,55.27,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1985,1985,68.97,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1985,1985,49.88,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1985,1985,60.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1985,1985,16.59,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1986,1986,14.39,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1986,1986,18.46,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1986,1986,12.17,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1986,1986,15.65,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1986,1986,55.37,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1986,1986,54.72,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1986,1986,54.85,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1986,1986,26.43,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1986,1986,115.03,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1986,1986,36.63,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1986,1986,39.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1986,1986,14.38,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1986,1986,14.88,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1986,1986,32.18,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1987,1987,6.18,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1987,1987,41.85,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1987,1987,62.69,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1987,1987,74.68,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1987,1987,34.67,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1987,1987,37.68,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1987,1987,40.29,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1987,1987,79.67,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1987,1987,75.95,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1987,1987,107.78,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1987,1987,83.96,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1987,1987,52.84,llela,0.648699869,1.473963357
