rcp,model,longitude,latitude,unit,site,transition,season,pr
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2075-2076,gs,350.038921
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2076-2077,ds,114.129013
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2076-2077,gs,636.0276246
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2077-2078,ds,522.6130238
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2077-2078,gs,575.7857395
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2078-2079,ds,295.8387287
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2078-2079,gs,746.0506685
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2079-2080,ds,585.7419796
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2079-2080,gs,768.0010982
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2080-2081,ds,284.1935414
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2080-2081,gs,427.285705
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2081-2082,ds,236.0322634
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2081-2082,gs,358.3087747
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2082-2083,ds,373.7419315
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2082-2083,gs,388.4170579
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2083-2084,ds,313.7419267
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2083-2084,gs,594.4171288
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2084-2085,ds,356.387097
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2084-2085,gs,283.2304216
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2085-2086,ds,215.9354739
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2085-2086,gs,657.0230112
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2086-2087,ds,196.838735
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2086-2087,gs,333.6658687
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2087-2088,ds,444.0322722
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2087-2088,gs,524.8353865
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2088-2089,ds,243.2580466
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2088-2089,gs,513.6520781
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2089-2090,ds,215.451633
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2089-2090,gs,469.029966
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2090-2091,ds,515.0645807
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2090-2091,gs,665.0669514
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2091-2092,ds,239.967741
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2091-2092,gs,455.68966
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2092-2093,ds,241.9677671
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2092-2093,gs,573.3340963
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2093-2094,ds,597.7096272
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2093-2094,gs,701.8087666
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2094-2095,ds,241.0967722
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2094-2095,gs,509.0437613
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2095-2096,ds,196.1290299
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2095-2096,gs,481.3859549
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2096-2097,ds,524.4516202
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2096-2097,gs,684.9954086
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2097-2098,ds,187.0967704
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2097-2098,gs,701.3018284
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2098-2099,ds,251.612905
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2098-2099,gs,592.1543854
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2099-2100,ds,358.0645046
rcp45,ACCESS1-3,-98.51413,33.91316,kg m-2 s-1,wf,2099-2100,gs,625.0552842
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2005-2006,gs,253.8594484
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2006-2007,ds,220.9354963
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2006-2007,gs,445.9262596
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2007-2008,ds,185.483857
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2007-2008,gs,339.6451306
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2008-2009,ds,250.1612813
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2008-2009,gs,232.110614
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2009-2010,ds,232.1290224
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2009-2010,gs,408.870955
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2010-2011,ds,291.6451786
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2010-2011,gs,416.6313343
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2011-2012,ds,382.5806515
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2011-2012,gs,497.1312585
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2012-2013,ds,242.0644954
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2012-2013,gs,397.8594703
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2013-2014,ds,273.7419494
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2013-2014,gs,557.188969
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2014-2015,ds,201.2903395
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2014-2015,gs,425.723504
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2015-2016,ds,419.064503
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2015-2016,gs,443.0155732
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2016-2017,ds,289.2258317
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2016-2017,gs,387.2764691
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2017-2018,ds,213.0644995
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2017-2018,gs,456.6243871
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2018-2019,ds,214.580664
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2018-2019,gs,224.5414634
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2019-2020,ds,210.3548227
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2019-2020,gs,220.4549447
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2020-2021,ds,253.0322323
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2020-2021,gs,509.269566
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2021-2022,ds,215.096783
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2021-2022,gs,443.2327206
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2022-2023,ds,369.3225663
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2022-2023,gs,359.3801961
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2023-2024,ds,260.3548345
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2023-2024,gs,274.9510526
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2024-2025,ds,304.3548432
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2024-2025,gs,531.5599002
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2025-2026,ds,266.4838699
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2025-2026,gs,633.3940022
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2026-2027,ds,380.1290342
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2026-2027,gs,313.2834123
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2027-2028,ds,222.4193748
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2027-2028,gs,265.8531767
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2028-2029,ds,191.4838548
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2028-2029,gs,299.6151924
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2029-2030,ds,251.1290304
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2029-2030,gs,348.7926277
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2030-2031,ds,238.2257952
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2030-2031,gs,399.3087663
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2031-2032,ds,382.4516218
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2031-2032,gs,427.1968693
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2032-2033,ds,236.677407
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2032-2033,gs,331.5138218
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2033-2034,ds,392.8064285
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2033-2034,gs,356.9446699
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2034-2035,ds,174.1613063
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2034-2035,gs,405.6013777
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2035-2036,ds,251.6451494
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2035-2036,gs,371.7464
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2036-2037,ds,266.6129126
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2036-2037,gs,515.0368541
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2037-2038,ds,222.7419337
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2037-2038,gs,531.064512
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2038-2039,ds,230.8064492
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2038-2039,gs,378.550724
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2039-2040,ds,235.6774315
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2039-2040,gs,535.1790787
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2040-2041,ds,385.161283
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2040-2041,gs,408.4999906
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2041-2042,ds,199.8709344
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2041-2042,gs,438.6266977
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2042-2043,ds,254.2580617
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2042-2043,gs,458.661274
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2043-2044,ds,91.80645494
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2043-2044,gs,368.8053742
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2044-2045,ds,342.3871296
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2044-2045,gs,482.3663167
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2045-2046,ds,111.1935341
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2045-2046,gs,652.3064784
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2046-2047,ds,344.5806355
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2046-2047,gs,436.9078466
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2047-2048,ds,230.6774506
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2047-2048,gs,471.8075688
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2048-2049,ds,276.0322614
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2048-2049,gs,489.693543
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2049-2050,ds,247.935479
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2049-2050,gs,382.8571453
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2050-2051,ds,223.6129027
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2050-2051,gs,386.3594117
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2051-2052,ds,205.8064511
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2051-2052,gs,404.6829828
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2052-2053,ds,198.6774143
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2052-2053,gs,359.0207142
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2053-2054,ds,228.4515965
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2053-2054,gs,544.4884593
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2054-2055,ds,218.3870938
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2054-2055,gs,606.8294755
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2055-2056,ds,196.0322602
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2055-2056,gs,428.6885213
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2056-2057,ds,252.3225842
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2056-2057,gs,285.5783511
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2057-2058,ds,198.9354816
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2057-2058,gs,372.223512
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2058-2059,ds,246.903241
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2058-2059,gs,477.4884863
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2059-2060,ds,234.2258467
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2059-2060,gs,369.8119904
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2060-2061,ds,262.6774272
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2060-2061,gs,479.0230358
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2061-2062,ds,177.9354838
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2061-2062,gs,385.6359793
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2062-2063,ds,185.9032426
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2062-2063,gs,424.4999633
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2063-2064,ds,153.7741817
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2063-2064,gs,536.5372608
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2064-2065,ds,212.7096547
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2064-2065,gs,354.1843377
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2065-2066,ds,309.064502
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2065-2066,gs,483.3502425
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2066-2067,ds,205.3225636
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2066-2067,gs,456.7073985
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2067-2068,ds,223.0967837
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2067-2068,gs,417.2447065
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2068-2069,ds,301.4193514
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2068-2069,gs,264.11522
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2069-2070,ds,266.3870976
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2069-2070,gs,439.5438017
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2070-2071,ds,216.4193744
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2070-2071,gs,485.0529869
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2071-2072,ds,315.387121
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2071-2072,gs,579.6240224
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2072-2073,ds,183.8064623
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2072-2073,gs,577.9839007
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2073-2074,ds,150.2580689
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2073-2074,gs,490.0138146
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2074-2075,ds,182.0967869
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2074-2075,gs,430.5115164
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2075-2076,ds,299.1612787
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2075-2076,gs,226.1980287
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2076-2077,ds,234.0645206
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2076-2077,gs,511.1060291
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2077-2078,ds,202.2258156
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2077-2078,gs,384.1866107
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2078-2079,ds,270.3871135
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2078-2079,gs,508.0391669
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2079-2080,ds,326.4516173
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2079-2080,gs,545.2847424
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2080-2081,ds,397.8387187
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2080-2081,gs,339.5760434
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2081-2082,ds,298.451615
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2081-2082,gs,408.2742092
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2082-2083,ds,203.774178
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2082-2083,gs,404.3041646
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2083-2084,ds,158.2257992
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2083-2084,gs,425.2269027
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2084-2085,ds,205.3871122
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2084-2085,gs,366.7626812
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2085-2086,ds,296.2903277
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2085-2086,gs,351.7488504
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2086-2087,ds,248.0967792
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2086-2087,gs,371.557635
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2087-2088,ds,209.4516118
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2087-2088,gs,464.9855363
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2088-2089,ds,247.1613264
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2088-2089,gs,318.4308638
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2089-2090,ds,293.000017
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2089-2090,gs,408.3271949
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2090-2091,ds,274.290313
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2090-2091,gs,366.7419426
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2091-2092,ds,390.0645072
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2091-2092,gs,589.159021
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2092-2093,ds,337.741939
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2092-2093,gs,402.5276389
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2093-2094,ds,333.9032544
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2093-2094,gs,310.8156702
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2094-2095,ds,261.1290442
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2094-2095,gs,316.8317877
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2095-2096,ds,272.967745
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2095-2096,gs,351.7497135
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2096-2097,ds,244.6774387
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2096-2097,gs,433.421604
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2097-2098,ds,260.6451437
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2097-2098,gs,470.2972234
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2098-2099,ds,251.612905
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2098-2099,gs,452.0461141
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2099-2100,ds,229.74192
rcp45,CESM1-BGC,-98.51413,33.91316,kg m-2 s-1,wf,2099-2100,gs,518.39859
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2005-2006,gs,294.7580591
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2006-2007,ds,243.1290246
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2006-2007,gs,447.4815425
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2007-2008,ds,209.7419184
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2007-2008,gs,363.8465179
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2008-2009,ds,285.419376
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2008-2009,gs,297.1175049
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2009-2010,ds,141.2903347
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2009-2010,gs,414.4976909
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2010-2011,ds,82.90323562
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2010-2011,gs,355.7902942
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2011-2012,ds,277.8709795
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2011-2012,gs,376.537248
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2012-2013,ds,348.7096915
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2012-2013,gs,451.9332092
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2013-2014,ds,214.258074
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2013-2014,gs,539.428712
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2014-2015,ds,244.548383
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2014-2015,gs,500.4769369
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2015-2016,ds,271.6128832
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2015-2016,gs,438.266967
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2016-2017,ds,132.2257945
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2016-2017,gs,372.8894033
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2017-2018,ds,200.8709539
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2017-2018,gs,494.4677141
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2018-2019,ds,217.5161429
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2018-2019,gs,524.684304
