"location","rcp","model","longitude","latitude","unit","site","transition","season","tas"
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1868-1869","gs",8.86821250000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1869-1870","ds",23.3309625000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1869-1870","gs",8.40276875000006
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1870-1871","ds",24.1398125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1870-1871","gs",10.05280625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1871-1872","ds",25.7442875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1871-1872","gs",9.52581875000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1872-1873","ds",24.5821625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1872-1873","gs",8.04703750000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1873-1874","ds",24.980625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1873-1874","gs",10.138525
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1874-1875","ds",24.8983375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1874-1875","gs",9.80034375000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1875-1876","ds",23.643225
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1875-1876","gs",8.42563125000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1876-1877","ds",22.332875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1876-1877","gs",6.651475
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1877-1878","ds",23.0233
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1877-1878","gs",8.26978750000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1878-1879","ds",25.67565
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1878-1879","gs",7.39295000000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1879-1880","ds",24.5023
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1879-1880","gs",8.76952500000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1880-1881","ds",24.626525
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1880-1881","gs",10.1039
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1881-1882","ds",24.376525
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1881-1882","gs",6.70523125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1882-1883","ds",24.5103875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1882-1883","gs",8.67615625000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1883-1884","ds",25.687
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1883-1884","gs",5.84122500000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1884-1885","ds",23.61805
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1884-1885","gs",8.46405000000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1885-1886","ds",23.10805
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1885-1886","gs",6.43781875000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1886-1887","ds",24.5101875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1886-1887","gs",8.28478125000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1887-1888","ds",25.4276375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1887-1888","gs",9.17028125000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1888-1889","ds",23.8461125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1888-1889","gs",8.69174375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1889-1890","ds",23.4326125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1889-1890","gs",10.35203125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1890-1891","ds",24.785375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1890-1891","gs",7.95717500000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1891-1892","ds",21.82495
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1891-1892","gs",7.50922500000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1892-1893","ds",21.9264375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1892-1893","gs",8.75403750000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1893-1894","ds",25.0334875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1893-1894","gs",9.50203125000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1894-1895","ds",26.271775
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1894-1895","gs",10.83928125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1895-1896","ds",24.97875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1895-1896","gs",9.72912500000007
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1896-1897","ds",24.79205
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1896-1897","gs",9.39732500000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1897-1898","ds",23.976175
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1897-1898","gs",9.53896250000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1898-1899","ds",25.3839125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1898-1899","gs",9.33421874999999
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1899-1900","ds",24.2293875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1899-1900","gs",9.6157
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1900-1901","ds",22.549775
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1900-1901","gs",10.0502625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1901-1902","ds",23.610875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1901-1902","gs",7.93695625000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1902-1903","ds",25.9560125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1902-1903","gs",9.34415625000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1903-1904","ds",23.318225
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1903-1904","gs",6.24674375000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1904-1905","ds",22.9910125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1904-1905","gs",8.01769375000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1905-1906","ds",27.8305875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1905-1906","gs",10.11658125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1906-1907","ds",24.8418875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1906-1907","gs",9.08091250000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1907-1908","ds",23.7818
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1907-1908","gs",8.41683750000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1908-1909","ds",24.7213875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1908-1909","gs",6.78126875000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1909-1910","ds",22.6455875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1909-1910","gs",9.17971250000005
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1910-1911","ds",24.3650500000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1910-1911","gs",8.68311249999999
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1911-1912","ds",22.2575875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1911-1912","gs",9.75066250000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1912-1913","ds",22.4185875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1912-1913","gs",8.70852500000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1913-1914","ds",25.298625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1913-1914","gs",8.42470000000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1914-1915","ds",24.3364
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1914-1915","gs",9.22620000000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1915-1916","ds",25.1784875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1915-1916","gs",7.44656875000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1916-1917","ds",24.64825
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1916-1917","gs",7.66374374999998
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1917-1918","ds",24.97725
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1917-1918","gs",9.81937500000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1918-1919","ds",23.531375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1918-1919","gs",9.95669375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1919-1920","ds",23.641275
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1919-1920","gs",8.16719375000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1920-1921","ds",22.19945
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1920-1921","gs",8.29985625000006
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1921-1922","ds",22.9531875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1921-1922","gs",9.00995
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1922-1923","ds",25.3091250000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1922-1923","gs",8.94118750000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1923-1924","ds",24.60335
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1923-1924","gs",9.45367500000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1924-1925","ds",25.4682125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1924-1925","gs",8.20760000000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1925-1926","ds",25.7402875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1925-1926","gs",8.59390000000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1926-1927","ds",26.4875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1926-1927","gs",9.19830625000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1927-1928","ds",24.6715375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1927-1928","gs",8.47619374999999
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1928-1929","ds",25.5858875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1928-1929","gs",8.85373125000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1929-1930","ds",23.7877
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1929-1930","gs",9.45099375000007
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1930-1931","ds",25.13255
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1930-1931","gs",7.56431250000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1931-1932","ds",26.1437
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1931-1932","gs",9.39191875000006
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1932-1933","ds",24.8033125000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1932-1933","gs",9.15605625000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1933-1934","ds",25.53795
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1933-1934","gs",8.24754375000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1934-1935","ds",21.2853
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1934-1935","gs",8.80499374999999
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1935-1936","ds",25.6846125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1935-1936","gs",8.30208125000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1936-1937","ds",24.5303875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1936-1937","gs",7.73643750000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1937-1938","ds",24.707225
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1937-1938","gs",8.79673124999999
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1938-1939","ds",24.7301125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1938-1939","gs",10.06691875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1939-1940","ds",23.313325
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1939-1940","gs",9.18485625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1940-1941","ds",25.1315500000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1940-1941","gs",10.62261875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1941-1942","ds",26.7407625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1941-1942","gs",9.38908750000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1942-1943","ds",24.4801375000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1942-1943","gs",7.56767500000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1943-1944","ds",25.3180625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1943-1944","gs",10.0552187500001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1944-1945","ds",24.4132625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1944-1945","gs",9.97011250000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1945-1946","ds",23.415975
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1945-1946","gs",8.80793750000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1946-1947","ds",24.7647125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1946-1947","gs",10.5539625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1947-1948","ds",25.742925
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1947-1948","gs",10.49081875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1948-1949","ds",24.471675
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1948-1949","gs",7.87301250000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1949-1950","ds",22.6063375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1949-1950","gs",8.74146250000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1950-1951","ds",24.5902375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1950-1951","gs",10.11083125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1951-1952","ds",25.2433875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1951-1952","gs",11.3133437500001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1952-1953","ds",26.13075
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1952-1953","gs",9.83183125000005
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1953-1954","ds",22.5957
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1953-1954","gs",8.96170000000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1954-1955","ds",24.083075
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1954-1955","gs",8.72393125000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1955-1956","ds",24.801275
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1955-1956","gs",9.18781875000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1956-1957","ds",25.5014
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1956-1957","gs",8.93135000000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1957-1958","ds",25.1229625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1957-1958","gs",8.87245000000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1958-1959","ds",25.1532625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1958-1959","gs",8.30848750000007
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1959-1960","ds",26.2820125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1959-1960","gs",9.62602500000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1960-1961","ds",25.6952125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1960-1961","gs",7.89036250000004
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1961-1962","ds",24.2891625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1961-1962","gs",8.87195000000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1962-1963","ds",25.8822250000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1962-1963","gs",8.16381875000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1963-1964","ds",25.910025
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1963-1964","gs",8.61795000000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1964-1965","ds",25.5038
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1964-1965","gs",8.45585000000005
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1965-1966","ds",23.229525
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1965-1966","gs",10.6003562500001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1966-1967","ds",25.4197375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1966-1967","gs",10.67275625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1967-1968","ds",25.7589
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1967-1968","gs",8.18306875000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1968-1969","ds",25.0859625000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1968-1969","gs",7.11606875000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1969-1970","ds",23.2488
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1969-1970","gs",7.92751250000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1970-1971","ds",24.622875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1970-1971","gs",7.2981125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1971-1972","ds",23.3157375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1971-1972","gs",8.628625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1972-1973","ds",25.2406
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1972-1973","gs",9.40017499999999
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1973-1974","ds",25.6128
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1973-1974","gs",10.539125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1974-1975","ds",24.2020125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1974-1975","gs",8.64172500000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1975-1976","ds",22.1064375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1975-1976","gs",10.8909875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1976-1977","ds",22.7491375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1976-1977","gs",9.91021250000006
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1977-1978","ds",24.986375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1977-1978","gs",9.3271125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1978-1979","ds",24.914725
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1978-1979","gs",10.01599375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1979-1980","ds",23.8494
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1979-1980","gs",9.91324375000005
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1980-1981","ds",24.55085
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1980-1981","gs",9.16121250000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1981-1982","ds",26.2563125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1981-1982","gs",8.74725000000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1982-1983","ds",24.8076125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1982-1983","gs",8.70675000000006
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1983-1984","ds",23.971775
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1983-1984","gs",9.73503750000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1984-1985","ds",25.1358125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1984-1985","gs",7.66846875000005
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1985-1986","ds",24.1373625000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1985-1986","gs",6.74925000000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1986-1987","ds",24.805825
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1986-1987","gs",9.98027500000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1987-1988","ds",24.25215
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1987-1988","gs",9.84539375000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1988-1989","ds",24.73025
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1988-1989","gs",8.46791875000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1989-1990","ds",23.83085
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1989-1990","gs",7.79624375000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1990-1991","ds",23.9922375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1990-1991","gs",10.01170625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1991-1992","ds",25.6182250000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1991-1992","gs",7.48160000000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1992-1993","ds",23.9417
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1992-1993","gs",7.66660625000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1993-1994","ds",23.2311125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1993-1994","gs",9.50065000000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1994-1995","ds",24.91925
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1994-1995","gs",9.21686875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1995-1996","ds",23.46575
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1995-1996","gs",8.78096875
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1996-1997","ds",23.9691
