"transition","site","Longitude","Latitude","long.scaled","long.center","season","pr"
"1999-2000","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",248.76
"1999-2000","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",179.88
"1999-2000","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",419.95
"1999-2000","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",496.31
"1999-2000","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",99.87
"1999-2000","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",75.54
"1999-2000","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",420.56
"1999-2000","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",592
"1999-2000","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",300.13
"1999-2000","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",537.55
"1999-2000","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",173.27
"1999-2000","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",318
"1999-2000","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",155.57
"1999-2000","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",342.3
"1999-2000","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",303.4
"1999-2000","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",359.59
"2000-2001","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",165.14
"2000-2001","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",409.76
"2000-2001","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",264.68
"2000-2001","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",618.22
"2000-2001","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",223.63
"2000-2001","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",935.22
"2000-2001","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",180.69
"2000-2001","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",640.93
"2000-2001","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",150.81
"2000-2001","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",953.45
"2000-2001","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",173.61
"2000-2001","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",793.06
"2000-2001","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",204.1
"2000-2001","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",346.6
"2000-2001","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",283.18
"2000-2001","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",487.91
"2000-2001","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",182.84
"2000-2001","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",358.82
"2000-2001","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",450.32
"2000-2001","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",666.11
"2000-2001","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",250.96
"2000-2001","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",1059.04
"2000-2001","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",173.79
"2000-2001","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",603.04
"2000-2001","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",132.76
"2000-2001","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",701.69
"2000-2001","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",217.88
"2000-2001","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",558.3
"2001-2002","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",155.75
"2001-2002","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",152.36
"2001-2002","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",201.26
"2001-2002","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",383.83
"2001-2002","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",565.35
"2001-2002","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",584
"2001-2002","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",147.33
"2001-2002","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",253.25
"2001-2002","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",248.42
"2001-2002","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",689.26
"2001-2002","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",362.31
"2001-2002","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",529.69
"2001-2002","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",88.69
"2001-2002","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",220.83
"2001-2002","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",270.45
"2001-2002","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",304.24
"2001-2002","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",116.9
"2001-2002","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",186.98
"2001-2002","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",410.91
"2001-2002","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",805.34
"2001-2002","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",785.5
"2001-2002","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",635.42
"2001-2002","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",87.4
"2001-2002","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",375.43
"2001-2002","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",116.17
"2001-2002","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",413.7
"2001-2002","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",183.54
"2001-2002","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",178.46
"2002-2003","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",245.09
"2002-2003","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",187.1
"2002-2003","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",311.13
"2002-2003","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",391.02
"2002-2003","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",541.06
"2002-2003","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",799.71
"2002-2003","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",173.45
"2002-2003","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",322.75
"2002-2003","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",183
"2002-2003","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",577.12
"2002-2003","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",306.35
"2002-2003","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",695.94
"2002-2003","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",187.39
"2002-2003","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",247.49
"2002-2003","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",336.6
"2002-2003","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",599.85
"2002-2003","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",139.19
"2002-2003","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",457.8
"2002-2003","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",324.64
"2002-2003","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",558.08
"2002-2003","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",437.95
"2002-2003","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",972.57
"2002-2003","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",304.04
"2002-2003","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",370.03
"2002-2003","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",315.86
"2002-2003","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",400.57
"2002-2003","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",293.73
"2002-2003","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",394.21
"2003-2004","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",278.62
"2003-2004","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",208.05
"2003-2004","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",221.66
"2003-2004","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",358.41
"2003-2004","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",457.83
"2003-2004","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",965.22
"2003-2004","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",259.06
"2003-2004","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",345.81
"2003-2004","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",303.58
"2003-2004","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",518.09
"2003-2004","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",314.29
"2003-2004","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",445.02
"2003-2004","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",141.09
"2003-2004","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",285.14
"2003-2004","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",356.43
"2003-2004","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",463.7
"2003-2004","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",199.29
"2003-2004","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",379.93
"2003-2004","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",448.17
"2003-2004","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",702.37
"2003-2004","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",554.47
"2003-2004","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",993.7
"2003-2004","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",231.31
"2003-2004","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",299.78
"2003-2004","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",280.54
"2003-2004","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",333.92
"2003-2004","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",295.24
"2003-2004","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",249.59
"2004-2005","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",354.33
"2004-2005","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",400.56
"2004-2005","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",376.09
"2004-2005","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",462.74
"2004-2005","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",467.81
"2004-2005","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",893.77
"2004-2005","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",240.47
"2004-2005","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",433.81
"2004-2005","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",493.18
"2004-2005","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",627.92
"2004-2005","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",425.53
"2004-2005","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",769.63
"2004-2005","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",363.14
"2004-2005","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",436.91
"2004-2005","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",438.12
"2004-2005","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",429.88
"2004-2005","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",292.72
"2004-2005","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",458.98
"2004-2005","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",401.37
"2004-2005","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",749.44
"2004-2005","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",466.07
"2004-2005","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",926.13
"2004-2005","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",278.84
"2004-2005","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",436.17
"2004-2005","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",396.9
"2004-2005","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",508.09
"2004-2005","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",336.85
"2004-2005","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",358.38
"2005-2006","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",206.66
"2005-2006","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",109.09
"2005-2006","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",465.04
"2005-2006","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",260.26
"2005-2006","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",202.35
"2005-2006","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",466.4
"2005-2006","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",178.04
"2005-2006","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",209.59
"2005-2006","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",140.66
"2005-2006","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",369.88
"2005-2006","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",173.85
"2005-2006","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",353.81
"2005-2006","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",186.9
"2005-2006","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",206.3
"2005-2006","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",609.98
"2005-2006","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",309.01
"2005-2006","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",213.19
"2005-2006","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",227.94
"2005-2006","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",392.1
"2005-2006","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",446.78
"2005-2006","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",324.92
"2005-2006","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",554.03
"2005-2006","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",325.84
"2005-2006","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",191.24
"2005-2006","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",412.37
"2005-2006","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",350.94
"2005-2006","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",401.31
"2005-2006","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",178.74
"2006-2007","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",321.35
"2006-2007","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",373.85
"2006-2007","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",291.75
"2006-2007","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",636.9
"2006-2007","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",508.49
"2006-2007","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",976.37
"2006-2007","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",151.56
"2006-2007","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",408.36
"2006-2007","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",123.04
"2006-2007","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",795.48
"2006-2007","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",227.34
"2006-2007","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",880.77
"2006-2007","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",241.03
"2006-2007","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",461.45
"2006-2007","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",366.04
"2006-2007","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",527.17
"2006-2007","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",164.55
"2006-2007","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",486.12
"2006-2007","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",275.17
"2006-2007","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",762.14
"2006-2007","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",385.66
"2006-2007","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",1079
"2006-2007","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",175.91
"2006-2007","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",484.87
"2006-2007","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",151.73
"2006-2007","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",591.45
"2006-2007","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",208.71
"2006-2007","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",454.87
"2007-2008","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",274.32
"2007-2008","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",134.14
"2007-2008","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",676.36
"2007-2008","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",560.71
"2007-2008","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",551.46
"2007-2008","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",655.16
"2007-2008","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",384.49
"2007-2008","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",182.4
"2007-2008","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",477.55
"2007-2008","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",637.48
"2007-2008","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",490.22
"2007-2008","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",397.48
"2007-2008","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",234.63
"2007-2008","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",206.97
"2007-2008","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",402.62
"2007-2008","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",627.6
"2007-2008","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",284.93
"2007-2008","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",106.75
"2007-2008","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",670.33
"2007-2008","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",866.66
"2007-2008","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",484.85
"2007-2008","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",749.08
"2007-2008","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",393.32
"2007-2008","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",330.73
"2007-2008","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",445.87
"2007-2008","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",325.59
"2007-2008","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",337.45
"2007-2008","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",258.44
"2008-2009","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",308.88
"2008-2009","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",229.97
"2008-2009","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",396.07
"2008-2009","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",384.78
"2008-2009","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",439.48
"2008-2009","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",725.91
"2008-2009","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",143.02
"2008-2009","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",237.34
"2008-2009","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",196.85
"2008-2009","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",539.09
"2008-2009","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",125.08
"2008-2009","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",292.23
"2008-2009","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",375.04
"2008-2009","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",168.07
"2008-2009","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",528.08
"2008-2009","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",518.25
"2008-2009","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",244.29
"2008-2009","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",239.4
"2008-2009","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",584.94
"2008-2009","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",634.4
"2008-2009","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",462.85
"2008-2009","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",635.25
"2008-2009","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",196.09
"2008-2009","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",360.74
"2008-2009","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",317.14
"2008-2009","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",412.95
"2008-2009","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",335.66
"2008-2009","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",299.04
"2009-2010","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",290.4
"2009-2010","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",277.16
"2009-2010","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",349.25
"2009-2010","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",430.35
"2009-2010","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",223.6
"2009-2010","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",845.68
"2009-2010","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",230.93
"2009-2010","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",430.46
"2009-2010","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",353.44
"2009-2010","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",672.19
"2009-2010","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",252.76
"2009-2010","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",715.71
"2009-2010","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",199.49
"2009-2010","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",374.73
"2009-2010","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",439.69
"2009-2010","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",400.2
"2009-2010","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",135.94
"2009-2010","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",436.41
"2009-2010","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",600.71
"2009-2010","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",694.54
"2009-2010","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",342.06
"2009-2010","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",738.77
"2009-2010","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",324.25
"2009-2010","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",395.31
"2009-2010","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",314.64
"2009-2010","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",508.37
"2009-2010","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",166.21
"2009-2010","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",358.04
"2010-2011","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",285.68
"2010-2011","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",120.35
